city,time,cams_pm2_5,cams_pm10,hour,day,month,day_of_week,pm2_5_lag_1,pm10_lag_1,pm2_5_rolling_3h,pm10_rolling_3h
Jakarta,2025-04-20 00:00:00,65.59358275,93.0499775,0,20,4,6,81.64081925,115.03039,61.40737183333331,86.11021933333332
Jakarta,2025-04-20 06:00:00,18.542977,26.295368,6,20,4,6,65.59358275,93.0499775,71.75562641666663,101.18125724999999
Jakarta,2025-04-20 12:00:00,35.78766425,50.62659625,12,20,4,6,18.542977,26.295368,55.25912633333329,78.12524516666666
Jakarta,2025-04-20 18:00:00,78.84531875,111.8205535,18,20,4,6,35.78766425,50.62659625,39.97474133333329,56.65731391666666
Jakarta,2025-04-21 00:00:00,112.46442,159.71272625,0,21,4,0,78.84531875,111.8205535,44.39198666666663,62.91417258333333
Jakarta,2025-04-21 06:00:00,48.31980500000001,68.50990575,6,21,4,0,112.46442,159.71272625,75.69913433333329,107.38662533333333
Jakarta,2025-04-21 12:00:00,65.05212,92.050983,12,21,4,0,48.31980500000001,68.50990575,79.8765145833333,113.34772850000002
Jakarta,2025-04-21 18:00:00,86.1078325,122.03713499999998,18,21,4,0,65.05212,92.050983,75.27878166666663,106.75787166666667
Jakarta,2025-04-22 00:00:00,74.64961975,106.0103605,0,22,4,1,86.1078325,122.03713499999998,66.49325249999997,94.19934124999999
Jakarta,2025-04-22 06:00:00,19.67553985,27.96289775,6,22,4,1,74.64961975,106.0103605,75.26985741666664,106.69949283333334
Jakarta,2025-04-22 12:00:00,44.97155725,63.78860325000001,12,22,4,1,19.67553985,27.96289775,60.14433069999996,85.33679775
Jakarta,2025-04-22 18:00:00,75.54467725,107.2791935,18,22,4,1,44.97155725,63.78860325000001,46.43223894999996,65.9206205
Jakarta,2025-04-23 00:00:00,80.74528049999999,114.7820675,0,23,4,2,75.54467725,107.2791935,46.73059144999996,66.34356483333333
Jakarta,2025-04-23 06:00:00,24.5485125,35.07148075,6,23,4,2,80.74528049999999,114.7820675,67.08717166666663,95.28328808333333
Jakarta,2025-04-23 12:00:00,41.53611175,58.96788475,12,23,4,2,24.5485125,35.07148075,60.27949008333329,85.71091391666668
Jakarta,2025-04-23 18:00:00,52.7582245,74.9726325,18,23,4,2,41.53611175,58.96788475,48.9433015833333,69.60714433333334
Jakarta,2025-04-24 00:00:00,51.25025375,72.85223175,0,24,4,3,52.7582245,74.9726325,39.61428291666663,56.33733266666667
Jakarta,2025-04-24 06:00:00,20.67717775,29.55169975,6,24,4,3,51.25025375,72.85223175,48.5148633333333,68.93091633333334
Jakarta,2025-04-24 12:00:00,57.786252,82.02687325,12,24,4,3,20.67717775,29.55169975,41.5618853333333,59.12552133333333
Jakarta,2025-04-24 18:00:00,80.90057575,114.9342095,18,24,4,3,57.786252,82.02687325,43.23789449999996,61.476934916666664
Jakarta,2025-04-25 00:00:00,84.27093899999998,119.82746249999998,0,25,4,4,80.90057575,114.9342095,53.12133516666663,75.50426083333333
Jakarta,2025-04-25 06:00:00,31.92398825,45.545704,6,25,4,4,84.27093899999998,119.82746249999998,74.31925558333329,105.59618174999999
Jakarta,2025-04-25 12:00:00,60.462128250000006,85.78558525,12,25,4,4,31.92398825,45.545704,65.69850099999996,93.43579199999999
Jakarta,2025-04-25 18:00:00,86.21978475,122.3923515,18,25,4,4,60.462128250000006,85.78558525,58.88568516666663,83.71958391666665
Jakarta,2025-04-26 00:00:00,112.151156,159.2525225,0,26,4,5,86.21978475,122.3923515,59.535300416666644,84.57454691666668
Jakarta,2025-04-26 06:00:00,50.3368365,71.5441785,6,26,4,5,112.151156,159.2525225,86.27768966666663,122.47681975
Jakarta,2025-04-26 12:00:00,79.44680575000001,112.53663975,12,26,4,5,50.3368365,71.5441785,82.90259241666664,117.72968416666667
Jakarta,2025-04-26 18:00:00,106.6737515,151.2827075,18,26,4,5,79.44680575000001,112.53663975,80.64493274999997,114.44444691666666
Jakarta,2025-04-27 00:00:00,110.4308465,156.54973099999998,0,27,4,6,106.6737515,151.2827075,78.81913124999996,111.78784191666666
Jakarta,2025-04-27 06:00:00,37.95147975,53.5247285,6,27,4,6,110.4308465,156.54973099999998,98.85046791666663,140.12302608333334
Jakarta,2025-04-27 12:00:00,66.996109,94.57437525,12,27,4,6,37.95147975,53.5247285,85.0186925833333,120.452389
Jakarta,2025-04-27 18:00:00,104.2433275,147.31088499999998,18,27,4,6,66.996109,94.57437525,71.79281174999997,101.54961158333333
Jakarta,2025-04-28 00:00:00,133.2425085,188.492436,0,28,4,0,104.2433275,147.31088499999998,69.73030541666664,98.46999625000001
Jakarta,2025-04-28 06:00:00,45.52472825,64.00600075,6,28,4,0,133.2425085,188.492436,101.49398166666664,143.45923208333332
Jakarta,2025-04-28 12:00:00,88.45810850000001,124.3827225,12,28,4,0,45.52472825,64.00600075,94.33685474999999,133.26977391666665
Jakarta,2025-04-28 18:00:00,141.18504,199.44627875,18,28,4,0,88.45810850000001,124.3827225,89.0751150833333,125.62705308333334
Jakarta,2025-04-29 00:00:00,133.89558275,189.71332,0,29,4,1,141.18504,199.44627875,91.72262558333331,129.278334
Jakarta,2025-04-29 06:00:00,38.037285,53.55533875,6,29,4,1,133.89558275,189.71332,121.17957708333331,171.18077375
Jakarta,2025-04-29 12:00:00,82.12656075,115.6079195,12,29,4,1,38.037285,53.55533875,104.37263591666665,147.57164583333335
Jakarta,2025-04-29 18:00:00,127.95072625,180.909525,18,29,4,1,82.12656075,115.6079195,84.68647616666664,119.62552608333333
Jakarta,2025-04-30 00:00:00,170.5939175,241.19663,0,30,4,2,127.95072625,180.909525,82.70485733333332,116.69092775
Jakarta,2025-04-30 06:00:00,60.562399500000005,85.17858475,6,30,4,2,170.5939175,241.19663,126.89040149999998,179.23802483333336
Jakarta,2025-04-30 12:00:00,98.43814125,138.18247250000002,12,30,4,2,60.562399500000005,85.17858475,119.70234774999999,169.09491325000002
Jakarta,2025-04-30 18:00:00,145.55797625,205.60117,18,30,4,2,98.43814125,138.18247250000002,109.86481941666663,154.85256241666667
Jakarta,2025-05-01 00:00:00,120.70722625,170.70851499999998,0,1,5,3,145.55797625,205.60117,101.51950566666665,142.98740908333335
Jakarta,2025-05-01 06:00:00,60.38263224999999,85.453707,6,1,5,3,120.70722625,170.70851499999998,121.56778124999998,171.49738583333337
Jakarta,2025-05-01 12:00:00,90.56515125,127.4415815,12,1,5,3,60.38263224999999,85.453707,108.88261158333331,153.92113066666667
Jakarta,2025-05-01 18:00:00,133.78001999999998,189.1177115,18,1,5,3,90.56515125,127.4415815,90.55166991666665,127.86793449999999
Jakarta,2025-05-02 00:00:00,134.6949165,190.9024825,0,2,5,4,133.78001999999998,189.1177115,94.90926783333332,134.00433333333334
Jakarta,2025-05-02 06:00:00,41.657998,58.8024705,6,2,5,4,134.6949165,190.9024825,119.68002924999998,169.15392516666665
Jakarta,2025-05-02 12:00:00,77.79044625,109.70845225,12,2,5,4,41.657998,58.8024705,103.3776448333333,146.27422149999998
Jakarta,2025-05-02 18:00:00,92.04544125,130.2109925,18,2,5,4,77.79044625,109.70845225,84.71445358333331,119.80446841666667
Jakarta,2025-05-03 00:00:00,109.7232575,155.6454675,0,3,5,5,92.04544125,130.2109925,70.4979618333333,99.57397175
Jakarta,2025-05-03 06:00:00,37.3941585,53.50514675,6,3,5,5,109.7232575,155.6454675,93.18638166666665,131.85497075
Jakarta,2025-05-03 12:00:00,73.5334705,104.0146475,12,3,5,5,37.3941585,53.50514675,79.72095241666665,113.12053558333334
Jakarta,2025-05-03 18:00:00,101.88090025,144.47209625,18,3,5,5,73.5334705,104.0146475,73.55029549999999,104.38842058333334
Jakarta,2025-05-04 00:00:00,109.43406925,155.239375,0,4,5,6,101.88090025,144.47209625,70.93617641666664,100.66396349999998
Jakarta,2025-05-04 06:00:00,48.35662525,68.4291315,6,4,5,6,109.43406925,155.239375,94.94947999999998,134.57537291666665
Jakarta,2025-05-04 12:00:00,73.70604825,103.99497775,12,4,5,6,48.35662525,68.4291315,86.55719824999998,122.71353425
Jakarta,2025-05-04 18:00:00,103.82001425,147.15260500000002,18,4,5,6,73.70604825,103.99497775,77.16558091666666,109.22116141666667
Jakarta,2025-05-05 00:00:00,125.19075125,177.67849,0,5,5,0,103.82001425,147.15260500000002,75.29422924999999,106.52557141666666
Jakarta,2025-05-05 06:00:00,43.21188375,61.0925215,6,5,5,0,125.19075125,177.67849,100.9056045833333,142.94202425
Jakarta,2025-05-05 12:00:00,71.01718299999999,100.3134555,12,5,5,0,43.21188375,61.0925215,90.74088308333332,128.64120549999998
Jakarta,2025-05-05 18:00:00,101.210503,143.47835849999998,18,5,5,0,71.01718299999999,100.3134555,79.80660599999999,113.02815566666668
Jakarta,2025-05-06 00:00:00,104.70933025,148.7608175,0,6,5,1,101.210503,143.47835849999998,71.81318991666664,101.62811183333334
Jakarta,2025-05-06 06:00:00,39.8225525,56.580261500000006,6,6,5,1,104.70933025,148.7608175,92.31233874999998,130.85087716666666
Jakarta,2025-05-06 12:00:00,75.6755875,107.10647375,12,6,5,1,39.8225525,56.580261500000006,81.91412858333332,116.27314583333332
Jakarta,2025-05-06 18:00:00,113.6569375,161.31014,18,6,5,1,75.6755875,107.10647375,73.40249008333332,104.14918425
Jakarta,2025-05-07 00:00:00,122.2001635,173.6574375,0,7,5,2,113.6569375,161.31014,76.38502583333332,108.33229175000001
Jakarta,2025-05-07 06:00:00,43.167873,61.58768500000001,6,7,5,2,122.2001635,173.6574375,103.84422949999998,147.35801708333332
Jakarta,2025-05-07 12:00:00,83.4733515,118.2847325,12,7,5,2,43.167873,61.58768500000001,93.00832466666664,132.18508749999998
Jakarta,2025-05-07 18:00:00,117.94378375,167.47748249999998,18,7,5,2,83.4733515,118.2847325,82.94712933333332,117.843285
Jakarta,2025-05-08 00:00:00,129.6380115,184.3004635,0,8,5,3,117.94378375,167.47748249999998,81.52833608333331,115.78329999999998
Jakarta,2025-05-08 06:00:00,39.41661925,56.28263,6,8,5,3,129.6380115,184.3004635,110.35171558333332,156.6875595
Jakarta,2025-05-08 12:00:00,76.8560525,109.0042475,12,8,5,3,39.41661925,56.28263,95.66613816666666,136.02019199999998
Jakarta,2025-05-08 18:00:00,101.191461,143.6631015,18,8,5,3,76.8560525,109.0042475,81.97022774999998,116.52911366666666
Jakarta,2025-05-09 00:00:00,124.0975405,176.3411875,0,9,5,4,101.191461,143.6631015,72.48804424999999,102.98332633333332
Jakarta,2025-05-09 06:00:00,38.3372055,54.7294975,6,9,5,4,124.0975405,176.3411875,100.71501799999999,143.0028455
Jakarta,2025-05-09 12:00:00,54.97770375,78.022311,12,9,5,4,38.3372055,54.7294975,87.87540233333333,124.91126216666665
Jakarta,2025-05-09 18:00:00,106.86875475,151.77204,18,9,5,4,54.97770375,78.022311,72.47081658333332,103.03099866666666
Jakarta,2025-05-10 00:00:00,113.72515,161.664275,0,10,5,5,106.86875475,151.77204,66.727888,94.84128283333332
Jakarta,2025-05-10 06:00:00,30.83698625,43.968556,6,10,5,5,113.72515,161.664275,91.8572028333333,130.48620866666667
Jakarta,2025-05-10 12:00:00,65.1792785,92.50732,12,10,5,5,30.83698625,43.968556,83.81029699999998,119.13495699999999
Jakarta,2025-05-10 18:00:00,84.8331175,120.52464499999998,18,10,5,5,65.1792785,92.50732,69.91380491666665,99.38005033333332
Jakarta,2025-05-11 00:00:00,102.989474,146.43796675,0,11,5,6,84.8331175,120.52464499999998,60.28312741666665,85.66684033333331
Jakarta,2025-05-11 06:00:00,30.65997575,43.8729155,6,11,5,6,102.989474,146.43796675,84.33395666666665,119.8233105833333
Jakarta,2025-05-11 12:00:00,51.514064,73.15424,12,11,5,6,30.65997575,43.8729155,72.82752241666664,103.61184241666665
Jakarta,2025-05-11 18:00:00,89.297885,126.86962125,18,11,5,6,51.514064,73.15424,61.72117124999999,87.82170741666664
Jakarta,2025-05-12 00:00:00,103.0976485,146.64533,0,12,5,0,89.297885,126.86962125,57.15730824999998,81.29892558333331
Jakarta,2025-05-12 06:00:00,32.6000845,46.85463675,6,12,5,0,103.0976485,146.64533,81.30319916666666,115.55639708333331
Jakarta,2025-05-12 12:00:00,62.26446199999999,88.1408925,12,12,5,0,32.6000845,46.85463675,74.99853933333331,106.78986266666668
Jakarta,2025-05-12 18:00:00,111.5503775,158.171758,18,12,5,0,62.26446199999999,88.1408925,65.98739833333332,93.88028641666665
Jakarta,2025-05-13 00:00:00,96.92971175,137.66151425,0,13,5,1,111.5503775,158.171758,68.80497466666664,97.72242908333332
Jakarta,2025-05-13 06:00:00,25.94116225,36.89223175,6,13,5,1,96.92971175,137.66151425,90.24818374999997,127.99138825
Jakarta,2025-05-13 12:00:00,61.704582,87.42580425,12,13,5,1,25.94116225,36.89223175,78.14041716666664,110.90850133333333
Jakarta,2025-05-13 18:00:00,83.76429,118.94596400000002,18,13,5,1,61.704582,87.42580425,61.525151999999984,87.32651675
Jakarta,2025-05-14 00:00:00,115.18034075,163.695859,0,14,5,2,83.76429,118.94596400000002,57.13667808333332,81.08800000000001
Jakarta,2025-05-14 06:00:00,32.891449,46.71426325,6,14,5,2,115.18034075,163.695859,86.88307091666665,123.35587575
Jakarta,2025-05-14 12:00:00,85.61335125000001,121.276685,12,14,5,2,32.891449,46.71426325,77.27869324999999,109.78536208333333
Jakarta,2025-05-14 18:00:00,114.248054,162.16114,18,14,5,2,85.61335125000001,121.276685,77.89504699999998,110.56226908333333
Jakarta,2025-05-15 00:00:00,121.38934825,172.51398125000003,0,15,5,3,114.248054,162.16114,77.58428474999998,110.0506960833333
Jakarta,2025-05-15 06:00:00,31.824769,45.21291525,6,15,5,3,121.38934825,172.51398125000003,107.08358449999999,151.98393541666667
Jakarta,2025-05-15 12:00:00,65.6739015,93.08027375,12,15,5,3,31.824769,45.21291525,89.15405708333331,126.62934549999999
Jakarta,2025-05-15 18:00:00,116.144832,164.8905375,18,15,5,3,65.6739015,93.08027375,72.96267291666665,103.60239008333333
Jakarta,2025-05-16 00:00:00,135.92290375,193.183725,0,16,5,4,116.144832,164.8905375,71.2145008333333,101.06124216666664
Jakarta,2025-05-16 06:00:00,34.232698500000005,48.664731,6,16,5,4,135.92290375,193.183725,105.91387908333331,150.38484541666665
Jakarta,2025-05-16 12:00:00,68.19794800000001,96.655726,12,16,5,4,34.232698500000005,48.664731,95.4334780833333,135.57966449999998
Jakarta,2025-05-16 18:00:00,86.53411625,122.785365,18,16,5,4,68.19794800000001,96.655726,79.45118341666664,112.83472733333332
Jakarta,2025-05-17 00:00:00,107.28559,152.27658350000002,0,17,5,5,86.53411625,122.785365,62.988254249999976,89.36860733333332
Jakarta,2025-05-17 06:00:00,38.33289975,54.62187925,6,17,5,5,107.28559,152.27658350000002,87.33921808333332,123.90589149999998
Jakarta,2025-05-17 12:00:00,66.57089125,94.292545,12,17,5,5,38.33289975,54.62187925,77.38420199999997,109.89460924999999
Jakarta,2025-05-17 18:00:00,95.00607075,134.78336375,18,17,5,5,66.57089125,94.292545,70.72979366666665,100.3970025833333
Jakarta,2025-05-18 00:00:00,84.55811,120.148572,0,18,5,6,95.00607075,134.78336375,66.63662058333331,94.56592933333332
Jakarta,2025-05-18 06:00:00,26.37801825,37.5371485,6,18,5,6,84.55811,120.148572,82.04502399999997,116.40816024999998
Jakarta,2025-05-18 12:00:00,54.6734495,77.54532400000001,12,18,5,6,26.37801825,37.5371485,68.64739966666664,97.48969474999997
Jakarta,2025-05-18 18:00:00,99.51816125,141.3417285,18,18,5,6,54.6734495,77.54532400000001,55.203192583333305,78.41034816666665
Jakarta,2025-05-19 00:00:00,87.823309,124.8374705,0,19,5,0,99.51816125,141.3417285,60.1898763333333,85.47473366666664
Jakarta,2025-05-19 06:00:00,26.09212375,37.2496065,6,19,5,0,87.823309,124.8374705,80.67163991666665,114.57484099999998
Jakarta,2025-05-19 12:00:00,51.91844825,73.587358,12,19,5,0,26.09212375,37.2496065,71.1445313333333,101.14293516666665
Jakarta,2025-05-19 18:00:00,77.69205025000001,110.2753225,18,19,5,0,51.91844825,73.587358,55.277960333333304,78.55814499999998
Jakarta,2025-05-20 00:00:00,87.774851,124.71059625,0,20,5,1,77.69205025000001,110.2753225,51.90087408333331,73.70409566666665
Jakarta,2025-05-20 06:00:00,27.9207345,39.9410275,6,20,5,1,87.774851,124.71059625,72.46178316666665,102.85775891666664
Jakarta,2025-05-20 12:00:00,61.158559,86.78722375,12,20,5,1,27.9207345,39.9410275,64.46254524999998,91.64231541666665
Jakarta,2025-05-20 18:00:00,114.02460175,161.8582775,18,20,5,1,61.158559,86.78722375,58.95138149999997,83.81294916666664
Jakarta,2025-05-21 00:00:00,115.0474,163.47852,0,21,5,2,114.02460175,161.8582775,67.70129841666663,96.19550958333332
Jakarta,2025-05-21 06:00:00,42.731415,61.1311765,6,21,5,2,115.0474,163.47852,96.74352024999996,137.37467374999997
Jakarta,2025-05-21 12:00:00,71.8722495,101.87784575,12,21,5,2,42.731415,61.1311765,90.60113891666664,128.822658
Jakarta,2025-05-21 18:00:00,84.999611,120.71086524999998,18,21,5,2,71.8722495,101.87784575,76.5503548333333,108.82918074999998
Jakarta,2025-05-22 00:00:00,99.38310125,141.2057625,0,22,5,3,84.999611,120.71086524999998,66.53442516666664,94.5732958333333
Jakarta,2025-05-22 06:00:00,38.0118765,54.166548,6,22,5,3,99.38310125,141.2057625,85.4183205833333,121.26482449999997
Jakarta,2025-05-22 12:00:00,60.74509425,86.0830475,12,22,5,3,38.0118765,54.166548,74.1315295833333,105.3610585833333
Jakarta,2025-05-22 18:00:00,56.3130685,79.9975625,18,22,5,3,60.74509425,86.0830475,66.04669066666663,93.81845266666664
Jakarta,2025-05-23 00:00:00,95.66724575,135.9592245,0,23,5,4,56.3130685,79.9975625,51.690013083333305,73.41571933333331
Jakarta,2025-05-23 06:00:00,30.271166750000003,43.13676575,6,23,5,4,95.66724575,135.9592245,70.90846949999998,100.67994483333332
Jakarta,2025-05-23 12:00:00,46.5990405,66.28465600000001,12,23,5,4,30.271166750000003,43.13676575,60.75049366666664,86.36451758333332
Jakarta,2025-05-23 18:00:00,55.35116574999999,78.76724275,18,23,5,4,46.5990405,66.28465600000001,57.512484333333305,81.79354874999999
Jakarta,2025-05-24 00:00:00,86.24505149999999,122.63080875,0,24,5,5,55.35116574999999,78.76724275,44.07379099999997,62.72955483333332
Jakarta,2025-05-24 06:00:00,22.0046845,31.358041,6,24,5,5,86.24505149999999,122.63080875,62.7317525833333,89.22756916666664
Jakarta,2025-05-24 12:00:00,61.53737775,87.2418575,12,24,5,5,22.0046845,31.358041,54.53363391666664,77.58536416666665
Jakarta,2025-05-24 18:00:00,84.40690400000001,119.81364924999998,18,24,5,5,61.53737775,87.2418575,56.595704583333294,80.41023574999997
Jakarta,2025-05-25 00:00:00,66.5618535,94.5354955,0,25,5,6,84.40690400000001,119.81364924999998,55.982988749999976,79.4711825833333
Jakarta,2025-05-25 06:00:00,28.21900575,40.0655155,6,25,5,6,66.5618535,94.5354955,70.83537841666664,100.5303340833333
Jakarta,2025-05-25 12:00:00,70.064572,99.19909875,12,25,5,6,28.21900575,40.0655155,59.729254416666635,84.80488674999997
Jakarta,2025-05-25 18:00:00,110.59898875,156.8896575,18,25,5,6,70.064572,99.19909875,54.9484770833333,77.93336991666665
Jakarta,2025-05-26 00:00:00,74.153605,105.19716,0,26,5,0,110.59898875,156.8896575,69.62752216666664,98.71809058333332
Jakarta,2025-05-26 06:00:00,32.85094875,46.632466,6,26,5,0,74.153605,105.19716,84.93905524999997,120.42863874999999
Jakarta,2025-05-26 12:00:00,54.56092775,77.12128399999999,12,26,5,0,32.85094875,46.632466,72.53451416666663,102.90642783333332
Jakarta,2025-05-26 18:00:00,62.07983424999999,87.78818174999999,18,26,5,0,54.56092775,77.12128399999999,53.85516049999996,76.31696999999998
Jakarta,2025-05-27 00:00:00,91.55905675,129.77193575,0,27,5,1,62.07983424999999,87.78818174999999,49.830570249999965,70.51397724999998
Jakarta,2025-05-27 06:00:00,22.38991225,31.846355,6,27,5,1,91.55905675,129.77193575,69.3999395833333,98.22713383333333
Jakarta,2025-05-27 12:00:00,61.54129975,86.70383675,12,27,5,1,22.38991225,31.846355,58.676267749999965,83.13549083333332
Jakarta,2025-05-27 18:00:00,112.28053125,158.90884749999998,18,27,5,1,61.54129975,86.70383675,58.49675624999997,82.7740425
Jakarta,2025-05-28 00:00:00,129.3924475,183.26523,0,28,5,2,112.28053125,158.90884749999998,65.40391441666664,92.48634641666665
Jakarta,2025-05-28 06:00:00,34.44574775,48.7747235,6,28,5,2,129.3924475,183.26523,101.07142616666663,142.95930474999997
Jakarta,2025-05-28 12:00:00,85.32884825000001,120.13913375,12,28,5,2,34.44574775,48.7747235,92.03957549999996,130.31626699999998
Jakarta,2025-05-28 18:00:00,128.3290775,181.549635,18,28,5,2,85.32884825000001,120.13913375,83.05568116666664,117.39302908333332
Jakarta,2025-05-29 00:00:00,132.47529375000002,187.53406,0,29,5,3,128.3290775,181.549635,82.70122449999998,116.82116408333331
Jakarta,2025-05-29 06:00:00,47.782352,67.75576425000001,6,29,5,3,132.47529375000002,187.53406,115.37773983333331,163.07427625
Jakarta,2025-05-29 12:00:00,85.3460735,120.4055015,12,29,5,3,47.782352,67.75576425000001,102.8622410833333,145.61315308333332
Jakarta,2025-05-29 18:00:00,136.23412249999998,193.04537,18,29,5,3,85.3460735,120.4055015,88.53457308333331,125.23177525
Jakarta,2025-05-30 00:00:00,135.38374374999998,192.047535,0,30,5,4,136.23412249999998,193.04537,89.78751599999998,127.06887858333333
Jakarta,2025-05-30 06:00:00,49.25669825,69.9191675,6,30,5,4,135.38374374999998,192.047535,118.98797991666663,168.49946883333334
Jakarta,2025-05-30 12:00:00,89.86080375,126.8235775,12,30,5,4,49.25669825,69.9191675,106.95818816666663,151.6706908333333
Jakarta,2025-05-30 18:00:00,144.61398,204.79682900000003,18,30,5,4,89.86080375,126.8235775,91.50041524999996,129.59676
Jakarta,2025-05-31 00:00:00,141.465789,200.6192965,0,31,5,5,144.61398,204.79682900000003,94.57716066666664,133.84652466666668
Jakarta,2025-05-31 06:00:00,50.31233675,71.24702925,6,31,5,5,141.465789,200.6192965,125.31352424999996,177.41323433333332
Jakarta,2025-05-31 12:00:00,74.861645,105.66248,12,31,5,5,50.31233675,71.24702925,112.13070191666664,158.88771825
Jakarta,2025-05-31 18:00:00,100.09012125,141.77931,18,31,5,5,74.861645,105.66248,88.87992358333331,125.84293525
Jakarta,2025-06-01 00:00:00,132.54239850000002,188.1037125,0,1,6,6,100.09012125,141.77931,75.08803433333331,106.22960641666668
Jakarta,2025-06-01 06:00:00,64.4622,91.680931,6,1,6,6,132.54239850000002,188.1037125,102.49805491666665,145.18183416666668
Jakarta,2025-06-01 12:00:00,109.91422624999998,154.93191124999998,12,1,6,6,64.4622,91.680931,99.03157324999997,140.52131783333334
Jakarta,2025-06-01 18:00:00,157.84165625,223.33245,18,1,6,6,109.91422624999998,154.93191124999998,102.30627491666662,144.90551825
Jakarta,2025-06-02 00:00:00,123.62176025,175.2905525,0,2,6,0,157.84165625,223.33245,110.7393608333333,156.64843075
Jakarta,2025-06-02 06:00:00,47.70372175,67.61539,6,2,6,0,123.62176025,175.2905525,130.45921424999995,184.51830458333333
Jakarta,2025-06-02 12:00:00,72.87587775,102.97318875,12,2,6,0,47.70372175,67.61539,109.72237941666663,155.4127975
Jakarta,2025-06-02 18:00:00,92.6071525,131.04119000000003,18,2,6,0,72.87587775,102.97318875,81.40045324999996,115.29304375
Jakarta,2025-06-03 00:00:00,98.131367,139.1793785,0,3,6,1,92.6071525,131.04119000000003,71.06225066666663,100.54325625000001
Jakarta,2025-06-03 06:00:00,29.2113215,41.407873,6,3,6,1,98.131367,139.1793785,87.87146574999997,124.39791908333336
Jakarta,2025-06-03 12:00:00,57.59687825,81.47708399999999,12,3,6,1,29.2113215,41.407873,73.31661366666663,103.87614716666668
Jakarta,2025-06-03 18:00:00,118.75120325,168.42614,18,3,6,1,57.59687825,81.47708399999999,61.646522249999954,87.35477850000001
Jakarta,2025-06-04 00:00:00,140.1218425,198.93115875,0,4,6,2,118.75120325,168.42614,68.51980099999996,97.103699
Jakarta,2025-06-04 06:00:00,44.36628825,62.87757499999999,6,4,6,2,140.1218425,198.93115875,105.48997466666663,149.6114609166667
Jakarta,2025-06-04 12:00:00,78.15077600000001,110.3602465,12,4,6,2,44.36628825,62.87757499999999,101.07977799999996,143.41162458333335
Jakarta,2025-06-04 18:00:00,100.270185,141.82587975,18,4,6,2,78.15077600000001,110.3602465,87.54630224999998,124.05632675
Jakarta,2025-06-05 00:00:00,109.304196,154.7296075,0,5,6,3,100.270185,141.82587975,74.26241641666662,105.02123375000001
Jakarta,2025-06-05 06:00:00,47.0848825,66.453139,6,5,6,3,109.304196,154.7296075,95.90838566666663,135.6385779166667
Jakarta,2025-06-05 12:00:00,87.747025,123.803261,12,5,6,3,47.0848825,66.453139,85.5530878333333,121.00287541666667
Jakarta,2025-06-05 18:00:00,132.6565975,187.59487875,18,5,6,3,87.747025,123.803261,81.37870116666663,114.99533583333334
Jakarta,2025-06-06 00:00:00,127.512465,180.49638625,0,6,6,4,132.6565975,187.59487875,89.16283499999997,125.95042625
Jakarta,2025-06-06 06:00:00,45.70892925,64.48522125,6,6,6,4,127.512465,180.49638625,115.97202916666663,163.964842
Jakarta,2025-06-06 12:00:00,76.18135099999999,107.5902665,12,6,6,4,45.70892925,64.48522125,101.95933058333328,144.19216208333333
Jakarta,2025-06-06 18:00:00,112.6928465,159.53679749999998,18,6,6,4,76.18135099999999,107.5902665,83.13424841666664,117.523958
Jakarta,2025-06-07 00:00:00,101.560319,144.04349449999998,0,7,6,5,112.6928465,159.53679749999998,78.1943755833333,110.53742841666666
Jakarta,2025-06-07 06:00:00,32.339755749999995,45.772992,6,7,6,5,101.560319,144.04349449999998,96.81150549999995,137.05685283333332
Jakarta,2025-06-07 12:00:00,69.314467,98.03568375,12,7,6,5,32.339755749999995,45.772992,82.19764041666663,116.45109466666666
Jakarta,2025-06-07 18:00:00,106.72209975,151.4237075,18,7,6,5,69.314467,98.03568375,67.73818058333329,95.95072341666666
Jakarta,2025-06-08 00:00:00,92.85816,131.92743625,0,8,6,6,106.72209975,151.4237075,69.45877416666663,98.41079441666666
Jakarta,2025-06-08 06:00:00,24.744622,35.15287975,6,8,6,6,92.85816,131.92743625,89.6315755833333,127.12894250000001
Jakarta,2025-06-08 12:00:00,72.07142775,102.17092975,12,8,6,6,24.744622,35.15287975,74.7749605833333,106.16800783333333
Jakarta,2025-06-08 18:00:00,122.348553,173.73739149999997,18,8,6,6,72.07142775,102.17092975,63.22473658333329,89.75041525
Jakarta,2025-06-09 00:00:00,110.77799,157.4954925,0,9,6,0,122.348553,173.73739149999997,73.05486758333329,103.687067
Jakarta,2025-06-09 06:00:00,30.951809749999995,44.57757475,6,9,6,0,110.77799,157.4954925,101.73265691666661,144.46793791666667
Jakarta,2025-06-09 12:00:00,69.69292974999999,98.90240425,12,9,6,0,30.951809749999995,44.57757475,88.0261175833333,125.27015291666669
Jakarta,2025-06-09 18:00:00,117.6488815,167.233565,18,9,6,0,69.69292974999999,98.90240425,70.47424316666662,100.32515716666667
Jakarta,2025-06-10 00:00:00,137.17942675,195.12777,0,10,6,1,117.6488815,167.233565,72.76454033333329,103.57118133333334
Jakarta,2025-06-10 06:00:00,40.776655,58.72553250000001,6,10,6,1,137.17942675,195.12777,108.17374599999995,153.75457975
Jakarta,2025-06-10 12:00:00,71.19967875,101.143541,12,10,6,1,40.776655,58.72553250000001,98.53498774999996,140.36228916666667
Jakarta,2025-06-10 18:00:00,74.844053,106.4847225,18,10,6,1,71.19967875,101.143541,83.05192016666662,118.33228116666668
