time,latitude,longitude,pm2p5,pm10,city
2025-06-18 00:00:00,-6.0,107.25,3.352085e-08,4.7692538e-08,Jakarta
2025-06-18 00:00:00,-6.75,106.5,5.403797e-08,7.684389e-08,Jakarta
2025-06-18 00:00:00,-6.75,107.25,5.3965778e-08,7.6721676e-08,Jakarta
2025-06-18 06:00:00,-6.0,106.5,2.835668e-08,4.0335408e-08,Jakarta
2025-06-18 06:00:00,-6.0,107.25,2.8943077e-08,4.1158046e-08,Jakarta
2025-06-18 06:00:00,-6.75,106.5,3.350067e-08,4.786284e-08,Jakarta
2025-06-18 06:00:00,-6.75,107.25,3.240916e-08,4.6532477e-08,Jakarta
2025-06-18 12:00:00,-6.0,106.5,2.6276211e-08,3.7348855e-08,Jakarta
2025-06-18 12:00:00,-6.0,107.25,2.9472858e-08,4.1860403e-08,Jakarta
2025-06-18 12:00:00,-6.75,106.5,6.8314876e-08,9.70515e-08,Jakarta
2025-06-18 12:00:00,-6.75,107.25,9.623545e-08,1.3620433e-07,Jakarta
2025-06-18 18:00:00,-6.0,106.5,2.9607236e-08,4.225103e-08,Jakarta
2025-06-18 18:00:00,-6.0,107.25,3.955074e-08,5.6232693e-08,Jakarta
2025-06-18 18:00:00,-6.75,106.5,8.691768e-08,1.235851e-07,Jakarta
2025-06-18 18:00:00,-6.75,107.25,1.294502e-07,1.8341802e-07,Jakarta
2025-06-19 00:00:00,-6.0,106.5,4.0232976e-08,5.7724037e-08,Jakarta
2025-06-19 00:00:00,-6.0,107.25,4.9808136e-08,7.096605e-08,Jakarta
2025-06-19 00:00:00,-6.75,106.5,1.3281533e-07,1.8888704e-07,Jakarta
2025-06-19 00:00:00,-6.75,107.25,1.6923047e-07,2.4021415e-07,Jakarta
2025-06-19 06:00:00,-6.0,106.5,3.8523694e-08,5.5164037e-08,Jakarta
2025-06-19 06:00:00,-6.0,107.25,3.5669927e-08,5.091124e-08,Jakarta
2025-06-19 06:00:00,-6.75,106.5,3.2161324e-08,4.660069e-08,Jakarta
2025-06-19 06:00:00,-6.75,107.25,3.6354095e-08,5.265747e-08,Jakarta
2025-06-19 12:00:00,-6.0,106.5,4.0737177e-08,5.8112164e-08,Jakarta
2025-06-19 12:00:00,-6.0,107.25,3.4099003e-08,4.8764832e-08,Jakarta
2025-06-19 12:00:00,-6.75,106.5,9.413611e-08,1.3360022e-07,Jakarta
2025-06-19 12:00:00,-6.75,107.25,1.1222414e-07,1.5902651e-07,Jakarta
2025-06-19 18:00:00,-6.0,106.5,5.196813e-08,7.4177365e-08,Jakarta
2025-06-19 18:00:00,-6.0,107.25,4.8951676e-08,7.0132046e-08,Jakarta
2025-06-19 18:00:00,-6.75,106.5,1.7449213e-07,2.4771361e-07,Jakarta
2025-06-19 18:00:00,-6.75,107.25,2.0417002e-07,2.897665e-07,Jakarta
2025-06-20 00:00:00,-6.0,106.5,4.4174044e-08,6.298865e-08,Jakarta
2025-06-20 00:00:00,-6.0,107.25,3.6593747e-08,5.2275254e-08,Jakarta
2025-06-20 00:00:00,-6.75,106.5,1.7950981e-07,2.5511895e-07,Jakarta
2025-06-20 00:00:00,-6.75,107.25,1.8075639e-07,2.568952e-07,Jakarta
2025-06-20 06:00:00,-6.0,106.5,3.997775e-08,5.7018042e-08,Jakarta
2025-06-20 06:00:00,-6.0,107.25,2.7621127e-08,3.952391e-08,Jakarta
2025-06-20 06:00:00,-6.75,106.5,3.1150194e-08,4.4532044e-08,Jakarta
2025-06-20 06:00:00,-6.75,107.25,2.5547024e-08,3.655714e-08,Jakarta
2025-06-20 12:00:00,-6.0,106.5,4.0160103e-08,5.7335455e-08,Jakarta
2025-06-20 12:00:00,-6.0,107.25,2.8304157e-08,4.046342e-08,Jakarta
2025-06-20 12:00:00,-6.75,106.5,6.801952e-08,9.662199e-08,Jakarta
2025-06-20 12:00:00,-6.75,107.25,8.5249894e-08,1.2089049e-07,Jakarta
2025-06-20 18:00:00,-6.0,106.5,4.4878448e-08,6.39169e-08,Jakarta
2025-06-20 18:00:00,-6.0,107.25,3.6270023e-08,5.163315e-08,Jakarta
2025-06-20 18:00:00,-6.75,106.5,7.153898e-08,1.0155077e-07,Jakarta
2025-06-20 18:00:00,-6.75,107.25,8.944073e-08,1.2694466e-07,Jakarta
2025-06-21 00:00:00,-6.0,106.5,3.3145966e-08,4.7248022e-08,Jakarta
2025-06-21 00:00:00,-6.0,107.25,3.2205264e-08,4.589947e-08,Jakarta
2025-06-21 00:00:00,-6.75,106.5,6.8672534e-08,9.75931e-08,Jakarta
2025-06-21 00:00:00,-6.75,107.25,7.690039e-08,1.0930739e-07,Jakarta
2025-06-21 06:00:00,-6.0,106.5,3.5589665e-08,5.071547e-08,Jakarta
2025-06-21 06:00:00,-6.0,107.25,2.9198645e-08,4.1675094e-08,Jakarta
2025-06-21 06:00:00,-6.75,106.5,3.1837544e-08,4.544836e-08,Jakarta
2025-06-21 06:00:00,-6.75,107.25,3.480295e-08,4.972003e-08,Jakarta
2025-06-21 12:00:00,-6.0,106.5,4.338426e-08,6.166374e-08,Jakarta
2025-06-21 12:00:00,-6.0,107.25,3.1897343e-08,4.5376055e-08,Jakarta
2025-06-21 12:00:00,-6.75,106.5,4.960566e-08,7.004837e-08,Jakarta
2025-06-21 12:00:00,-6.75,107.25,8.391726e-08,1.18585376e-07,Jakarta
2025-06-21 18:00:00,-6.0,106.5,4.775086e-08,6.7900714e-08,Jakarta
2025-06-21 18:00:00,-6.0,107.25,5.377649e-08,7.641927e-08,Jakarta
2025-06-21 18:00:00,-6.75,106.5,9.369717e-08,1.3291844e-07,Jakarta
2025-06-21 18:00:00,-6.75,107.25,1.1266479e-07,1.5986177e-07,Jakarta
2025-06-22 00:00:00,-6.0,106.5,3.945081e-08,5.6071485e-08,Jakarta
2025-06-22 00:00:00,-6.0,107.25,3.4503046e-08,4.904723e-08,Jakarta
2025-06-22 00:00:00,-6.75,106.5,7.595736e-08,1.07953156e-07,Jakarta
2025-06-22 00:00:00,-6.75,107.25,9.186931e-08,1.3050806e-07,Jakarta
2025-06-22 06:00:00,-6.0,106.5,3.580226e-08,5.0916015e-08,Jakarta
2025-06-22 06:00:00,-6.0,107.25,2.6398084e-08,3.7512336e-08,Jakarta
2025-06-22 06:00:00,-6.75,106.5,2.8524028e-08,4.0623036e-08,Jakarta
2025-06-22 06:00:00,-6.75,107.25,2.8801878e-08,4.1020485e-08,Jakarta
2025-06-22 12:00:00,-6.0,106.5,3.8121016e-08,5.4134034e-08,Jakarta
2025-06-22 12:00:00,-6.0,107.25,3.6629444e-08,5.1929874e-08,Jakarta
2025-06-22 12:00:00,-6.75,106.5,9.597079e-08,1.3604267e-07,Jakarta
2025-06-22 12:00:00,-6.75,107.25,1.1801967e-07,1.6714012e-07,Jakarta
2025-06-22 18:00:00,-6.0,106.5,4.4036597e-08,6.2528215e-08,Jakarta
2025-06-22 18:00:00,-6.0,107.25,4.581011e-08,6.498021e-08,Jakarta
2025-06-22 18:00:00,-6.75,106.5,1.5791647e-07,2.2421773e-07,Jakarta
2025-06-22 18:00:00,-6.75,107.25,1.7638558e-07,2.503457e-07,Jakarta
2025-06-23 00:00:00,-6.0,106.5,6.407936e-08,9.080918e-08,Jakarta
2025-06-23 00:00:00,-6.0,107.25,6.651544e-08,9.4372126e-08,Jakarta
2025-06-23 00:00:00,-6.75,106.5,1.9967524e-07,2.8378076e-07,Jakarta
2025-06-23 00:00:00,-6.75,107.25,2.0472885e-07,2.908721e-07,Jakarta
2025-06-23 06:00:00,-6.0,106.5,5.9647164e-08,8.455743e-08,Jakarta
2025-06-23 06:00:00,-6.0,107.25,5.252548e-08,7.466804e-08,Jakarta
2025-06-23 06:00:00,-6.75,106.5,6.208336e-08,8.842744e-08,Jakarta
2025-06-23 06:00:00,-6.75,107.25,5.3482722e-08,7.6361175e-08,Jakarta
2025-06-23 12:00:00,-6.0,106.5,5.8036676e-08,8.224583e-08,Jakarta
2025-06-23 12:00:00,-6.0,107.25,4.4490207e-08,6.32117e-08,Jakarta
2025-06-23 12:00:00,-6.75,106.5,1.0975168e-07,1.5545652e-07,Jakarta
2025-06-23 12:00:00,-6.75,107.25,1.14357135e-07,1.6189642e-07,Jakarta
2025-06-23 18:00:00,-6.0,106.5,7.170979e-08,1.014331e-07,Jakarta
2025-06-23 18:00:00,-6.0,107.25,5.6725185e-08,8.050563e-08,Jakarta
2025-06-23 18:00:00,-6.75,106.5,1.4023931e-07,1.9904337e-07,Jakarta
2025-06-23 18:00:00,-6.75,107.25,1.5688727e-07,2.2253528e-07,Jakarta
2025-06-24 00:00:00,-6.0,106.5,8.6203954e-08,1.2200962e-07,Jakarta
2025-06-24 00:00:00,-6.0,107.25,7.4911554e-08,1.0633153e-07,Jakarta
2025-06-24 00:00:00,-6.75,106.5,1.51216e-07,2.1472601e-07,Jakarta
2025-06-24 00:00:00,-6.75,107.25,1.7072239e-07,2.4248016e-07,Jakarta
2025-06-24 06:00:00,-6.0,106.5,6.986306e-08,9.907683e-08,Jakarta
2025-06-24 06:00:00,-6.0,107.25,5.4173483e-08,7.729898e-08,Jakarta
2025-06-24 06:00:00,-6.75,106.5,5.316531e-08,7.614847e-08,Jakarta
2025-06-24 06:00:00,-6.75,107.25,4.3841055e-08,6.3316634e-08,Jakarta
2025-06-24 12:00:00,-6.0,106.5,6.6061716e-08,9.365385e-08,Jakarta
2025-06-24 12:00:00,-6.0,107.25,5.521406e-08,7.849803e-08,Jakarta
2025-06-24 12:00:00,-6.75,106.5,1.0564361e-07,1.4968805e-07,Jakarta
2025-06-24 12:00:00,-6.75,107.25,1.3638714e-07,1.9295976e-07,Jakarta
2025-06-24 18:00:00,-6.0,106.5,7.366498e-08,1.04466835e-07,Jakarta
2025-06-24 18:00:00,-6.0,107.25,7.9430265e-08,1.1276643e-07,Jakarta
2025-06-24 18:00:00,-6.75,106.5,1.2863666e-07,1.8251785e-07,Jakarta
2025-06-24 18:00:00,-6.75,107.25,1.5699561e-07,2.2281574e-07,Jakarta
2025-06-25 00:00:00,-6.0,106.5,6.3679295e-08,9.0516096e-08,Jakarta
2025-06-25 00:00:00,-6.0,107.25,7.783706e-08,1.10634346e-07,Jakarta
2025-06-25 00:00:00,-6.75,106.5,1.2559144e-07,1.7845036e-07,Jakarta
2025-06-25 00:00:00,-6.75,107.25,1.594866e-07,2.2657423e-07,Jakarta
2025-06-25 06:00:00,-6.0,106.5,6.6033294e-08,9.394421e-08,Jakarta
2025-06-25 06:00:00,-6.0,107.25,6.762775e-08,9.6295366e-08,Jakarta
2025-06-25 06:00:00,-6.75,106.5,3.660284e-08,5.3020813e-08,Jakarta
2025-06-25 06:00:00,-6.75,107.25,3.9485258e-08,5.7263946e-08,Jakarta
2025-06-25 12:00:00,-6.0,106.5,7.7902996e-08,1.1059319e-07,Jakarta
2025-06-25 12:00:00,-6.0,107.25,6.855498e-08,9.7394604e-08,Jakarta
2025-06-25 12:00:00,-6.75,106.5,9.136534e-08,1.2931628e-07,Jakarta
2025-06-25 12:00:00,-6.75,107.25,1.18185426e-07,1.6721901e-07,Jakarta
2025-06-25 18:00:00,-6.0,106.5,8.296797e-08,1.17924856e-07,Jakarta
2025-06-25 18:00:00,-6.0,107.25,8.29466e-08,1.17793434e-07,Jakarta
2025-06-25 18:00:00,-6.75,106.5,1.2573355e-07,1.7813773e-07,Jakarta
2025-06-25 18:00:00,-6.75,107.25,1.5473029e-07,2.1920187e-07,Jakarta
2025-06-26 00:00:00,-6.0,106.5,7.878407e-08,1.1196289e-07,Jakarta
2025-06-26 00:00:00,-6.0,107.25,7.497806e-08,1.06547986e-07,Jakarta
2025-06-26 00:00:00,-6.75,106.5,1.2503529e-07,1.7742786e-07,Jakarta
2025-06-26 00:00:00,-6.75,107.25,1.4999978e-07,2.1279789e-07,Jakarta
2025-06-26 06:00:00,-6.0,106.5,7.6821436e-08,1.09392374e-07,Jakarta
2025-06-26 06:00:00,-6.0,107.25,5.212138e-08,7.4550655e-08,Jakarta
2025-06-26 06:00:00,-6.75,106.5,2.5582267e-08,3.718219e-08,Jakarta
2025-06-26 06:00:00,-6.75,107.25,2.6347436e-08,3.8331223e-08,Jakarta
2025-06-26 12:00:00,-6.0,106.5,7.93176e-08,1.1260249e-07,Jakarta
2025-06-26 12:00:00,-6.0,107.25,5.744107e-08,8.1439225e-08,Jakarta
2025-06-26 12:00:00,-6.75,106.5,1.09567964e-07,1.5493617e-07,Jakarta
2025-06-26 12:00:00,-6.75,107.25,1.318557e-07,1.86438e-07,Jakarta
2025-06-26 18:00:00,-6.0,106.5,7.7100594e-08,1.0942563e-07,Jakarta
2025-06-26 18:00:00,-6.0,107.25,6.8210284e-08,9.649216e-08,Jakarta
2025-06-26 18:00:00,-6.75,106.5,1.8145965e-07,2.5749068e-07,Jakarta
2025-06-26 18:00:00,-6.75,107.25,2.39972e-07,3.4045956e-07,Jakarta
2025-06-27 00:00:00,-6.0,106.5,1.1278735e-07,1.603039e-07,Jakarta
2025-06-27 00:00:00,-6.0,107.25,1.0442045e-07,1.4814486e-07,Jakarta
2025-06-27 00:00:00,-6.75,106.5,2.232623e-07,3.1730974e-07,Jakarta
2025-06-27 00:00:00,-6.75,107.25,2.4909764e-07,3.54049e-07,Jakarta
2025-06-27 06:00:00,-6.0,106.5,8.864163e-08,1.2602686e-07,Jakarta
2025-06-27 06:00:00,-6.0,107.25,6.32383e-08,8.99995e-08,Jakarta
2025-06-27 06:00:00,-6.75,106.5,6.147798e-08,8.908637e-08,Jakarta
2025-06-27 06:00:00,-6.75,107.25,5.083416e-08,7.38346e-08,Jakarta
2025-06-27 12:00:00,-6.0,106.5,9.3786184e-08,1.3294971e-07,Jakarta
2025-06-27 12:00:00,-6.0,107.25,6.5152335e-08,9.227915e-08,Jakarta
2025-06-27 12:00:00,-6.75,106.5,1.1308134e-07,1.6024569e-07,Jakarta
2025-06-27 12:00:00,-6.75,107.25,1.4117131e-07,1.9986464e-07,Jakarta
2025-06-27 18:00:00,-6.0,106.5,8.98051e-08,1.2749183e-07,Jakarta
2025-06-27 18:00:00,-6.0,107.25,6.4836286e-08,9.198993e-08,Jakarta
2025-06-27 18:00:00,-6.75,106.5,1.9259164e-07,2.7342867e-07,Jakarta
2025-06-27 18:00:00,-6.75,107.25,2.4744327e-07,3.511343e-07,Jakarta
2025-06-28 00:00:00,-6.0,106.5,1.2259272e-07,1.7448826e-07,Jakarta
2025-06-28 00:00:00,-6.0,107.25,1.16659464e-07,1.6598517e-07,Jakarta
2025-06-28 00:00:00,-6.75,106.5,2.1465479e-07,3.0552303e-07,Jakarta
2025-06-28 00:00:00,-6.75,107.25,2.5341063e-07,3.6024755e-07,Jakarta
2025-06-28 06:00:00,-6.0,106.5,1.1125053e-07,1.5874343e-07,Jakarta
2025-06-28 06:00:00,-6.0,107.25,1.0043664e-07,1.433275e-07,Jakarta
2025-06-28 06:00:00,-6.75,106.5,6.910068e-08,1.01505066e-07,Jakarta
2025-06-28 06:00:00,-6.75,107.25,6.1395895e-08,9.045766e-08,Jakarta
2025-06-28 12:00:00,-6.0,106.5,8.706343e-08,1.2380042e-07,Jakarta
2025-06-28 12:00:00,-6.0,107.25,6.551272e-08,9.33087e-08,Jakarta
2025-06-28 12:00:00,-6.75,106.5,1.1678162e-07,1.6579475e-07,Jakarta
2025-06-28 12:00:00,-6.75,107.25,1.2591477e-07,1.7840375e-07,Jakarta
2025-06-28 18:00:00,-6.0,106.5,9.084954e-08,1.2954877e-07,Jakarta
2025-06-28 18:00:00,-6.0,107.25,7.293767e-08,1.0422639e-07,Jakarta
2025-06-28 18:00:00,-6.75,106.5,1.4736514e-07,2.0916195e-07,Jakarta
2025-06-28 18:00:00,-6.75,107.25,1.5250964e-07,2.1657331e-07,Jakarta
2025-06-29 00:00:00,-6.0,106.5,8.469442e-08,1.2085138e-07,Jakarta
2025-06-29 00:00:00,-6.0,107.25,6.9844475e-08,9.9676754e-08,Jakarta
2025-06-29 00:00:00,-6.75,106.5,1.5885558e-07,2.2570839e-07,Jakarta
2025-06-29 00:00:00,-6.75,107.25,1.6935059e-07,2.4062808e-07,Jakarta
2025-06-29 06:00:00,-6.0,106.5,7.540905e-08,1.0760982e-07,Jakarta
2025-06-29 06:00:00,-6.0,107.25,5.8618753e-08,8.363577e-08,Jakarta
2025-06-29 06:00:00,-6.75,106.5,3.5176754e-08,5.0921926e-08,Jakarta
2025-06-29 06:00:00,-6.75,107.25,3.1352556e-08,4.532876e-08,Jakarta
2025-06-29 12:00:00,-6.0,106.5,7.380277e-08,1.0511894e-07,Jakarta
2025-06-29 12:00:00,-6.0,107.25,4.7376943e-08,6.748064e-08,Jakarta
2025-06-29 12:00:00,-6.75,106.5,1.0751501e-07,1.5237606e-07,Jakarta
2025-06-29 12:00:00,-6.75,107.25,1.263702e-07,1.7889033e-07,Jakarta
2025-06-29 18:00:00,-6.0,106.5,5.319879e-08,7.580138e-08,Jakarta
2025-06-29 18:00:00,-6.0,107.25,3.7391032e-08,5.3228973e-08,Jakarta
2025-06-29 18:00:00,-6.75,106.5,1.6105417e-07,2.2860036e-07,Jakarta
2025-06-29 18:00:00,-6.75,107.25,1.7915107e-07,2.5425516e-07,Jakarta
2025-06-30 00:00:00,-6.0,106.5,3.5117978e-08,4.998867e-08,Jakarta
2025-06-30 00:00:00,-6.0,107.25,2.8234467e-08,4.014862e-08,Jakarta
2025-06-30 00:00:00,-6.75,106.5,1.2680687e-07,1.7989453e-07,Jakarta
2025-06-30 00:00:00,-6.75,107.25,1.1498105e-07,1.6314755e-07,Jakarta
2025-06-30 06:00:00,-6.0,106.5,2.9626563e-08,4.2226702e-08,Jakarta
2025-06-30 06:00:00,-6.0,107.25,2.7541546e-08,3.916898e-08,Jakarta
2025-06-30 06:00:00,-6.75,106.5,3.281957e-08,4.6790774e-08,Jakarta
2025-06-30 06:00:00,-6.75,107.25,2.8680688e-08,4.095159e-08,Jakarta
2025-06-30 12:00:00,-6.0,106.5,3.472826e-08,4.92538e-08,Jakarta
2025-06-30 12:00:00,-6.0,107.25,3.1872673e-08,4.499566e-08,Jakarta
2025-06-30 12:00:00,-6.75,106.5,9.3119866e-08,1.3170165e-07,Jakarta
2025-06-30 12:00:00,-6.75,107.25,1.11311806e-07,1.57351e-07,Jakarta
2025-06-30 18:00:00,-6.0,106.5,4.183869e-08,5.9114427e-08,Jakarta
2025-06-30 18:00:00,-6.0,107.25,3.9057568e-08,5.4920974e-08,Jakarta
2025-06-30 18:00:00,-6.75,106.5,1.8121261e-07,2.5699956e-07,Jakarta
2025-06-30 18:00:00,-6.75,107.25,2.0903599e-07,2.964647e-07,Jakarta
2025-07-01 00:00:00,-6.0,106.5,3.7904726e-08,5.341883e-08,Jakarta
2025-07-01 00:00:00,-6.0,107.25,3.194691e-08,4.4943476e-08,Jakarta
2025-07-01 00:00:00,-6.75,106.5,1.8765161e-07,2.6633973e-07,Jakarta
2025-07-01 00:00:00,-6.75,107.25,1.9307294e-07,2.7407748e-07,Jakarta
2025-07-01 06:00:00,-6.0,106.5,3.386731e-08,4.764979e-08,Jakarta
2025-07-01 06:00:00,-6.0,107.25,2.2392214e-08,3.1511263e-08,Jakarta
2025-07-01 06:00:00,-6.75,106.5,3.7308837e-08,5.286438e-08,Jakarta
2025-07-01 06:00:00,-6.75,107.25,3.011951e-08,4.262938e-08,Jakarta
2025-07-01 12:00:00,-6.0,106.5,4.474714e-08,6.310938e-08,Jakarta
2025-07-01 12:00:00,-6.0,107.25,2.6373982e-08,3.7271775e-08,Jakarta
2025-07-01 12:00:00,-6.75,106.5,9.3858034e-08,1.3257636e-07,Jakarta
2025-07-01 12:00:00,-6.75,107.25,1.1478255e-07,1.6227841e-07,Jakarta
2025-07-01 18:00:00,-6.0,106.5,5.2821292e-08,7.477206e-08,Jakarta
2025-07-01 18:00:00,-6.0,107.25,3.8276426e-08,5.4250677e-08,Jakarta
2025-07-01 18:00:00,-6.75,106.5,1.07265635e-07,1.5193564e-07,Jakarta
2025-07-01 18:00:00,-6.75,107.25,1.2857817e-07,1.8233072e-07,Jakarta
2025-07-02 00:00:00,-6.0,106.5,4.668823e-08,6.622486e-08,Jakarta
2025-07-02 00:00:00,-6.0,107.25,3.8404096e-08,5.4516704e-08,Jakarta
2025-07-02 00:00:00,-6.75,106.5,1.3721024e-07,1.9472986e-07,Jakarta
2025-07-02 00:00:00,-6.75,107.25,1.6386616e-07,2.3269672e-07,Jakarta
2025-07-02 06:00:00,-6.0,106.5,4.317667e-08,6.1294486e-08,Jakarta
2025-07-02 06:00:00,-6.0,107.25,3.1432364e-08,4.4597982e-08,Jakarta
2025-07-02 06:00:00,-6.75,106.5,2.5041118e-08,3.545938e-08,Jakarta
2025-07-02 06:00:00,-6.75,107.25,2.4690735e-08,3.5039648e-08,Jakarta
2025-07-02 12:00:00,-6.0,106.5,5.240622e-08,7.438712e-08,Jakarta
2025-07-02 12:00:00,-6.0,107.25,4.048229e-08,5.7301804e-08,Jakarta
2025-07-02 12:00:00,-6.75,106.5,7.9462325e-08,1.12074304e-07,Jakarta
2025-07-02 12:00:00,-6.75,107.25,9.534301e-08,1.3490171e-07,Jakarta
2025-07-02 18:00:00,-6.0,106.5,4.850574e-08,6.889775e-08,Jakarta
2025-07-02 18:00:00,-6.0,107.25,4.0585917e-08,5.751724e-08,Jakarta
2025-07-02 18:00:00,-6.75,106.5,5.8538546e-08,8.268785e-08,Jakarta
2025-07-02 18:00:00,-6.75,107.25,5.969059e-08,8.457505e-08,Jakarta
2025-07-03 00:00:00,-6.0,106.5,5.132995e-08,7.292488e-08,Jakarta
2025-07-03 00:00:00,-6.0,107.25,3.667151e-08,5.2027076e-08,Jakarta
2025-07-03 00:00:00,-6.75,106.5,8.069179e-08,1.14361114e-07,Jakarta
2025-07-03 00:00:00,-6.75,107.25,9.476901e-08,1.345037e-07,Jakarta
2025-07-03 06:00:00,-6.0,106.5,4.2926104e-08,6.095479e-08,Jakarta
2025-07-03 06:00:00,-6.0,107.25,2.9432158e-08,4.1644626e-08,Jakarta
2025-07-03 06:00:00,-6.75,106.5,2.1053552e-08,2.983063e-08,Jakarta
2025-07-03 06:00:00,-6.75,107.25,2.0534344e-08,2.9147145e-08,Jakarta
2025-07-03 12:00:00,-6.0,106.5,5.7630132e-08,8.17447e-08,Jakarta
2025-07-03 12:00:00,-6.0,107.25,4.295174e-08,6.071309e-08,Jakarta
2025-07-03 12:00:00,-6.75,106.5,7.6700815e-08,1.08466566e-07,Jakarta
2025-07-03 12:00:00,-6.75,107.25,9.295928e-08,1.3153203e-07,Jakarta
2025-07-03 18:00:00,-6.0,106.5,6.1714786e-08,8.750919e-08,Jakarta
2025-07-03 18:00:00,-6.0,107.25,5.1815732e-08,7.3353135e-08,Jakarta
2025-07-03 18:00:00,-6.75,106.5,1.2042779e-07,1.7071977e-07,Jakarta
2025-07-03 18:00:00,-6.75,107.25,1.4748525e-07,2.0918276e-07,Jakarta
2025-07-04 00:00:00,-6.0,106.5,3.9662837e-08,5.6306135e-08,Jakarta
2025-07-04 00:00:00,-6.0,107.25,3.5687606e-08,5.060201e-08,Jakarta
2025-07-04 00:00:00,-6.75,106.5,1.2981064e-07,1.8437413e-07,Jakarta
2025-07-04 00:00:00,-6.75,107.25,1.5778329e-07,2.2403788e-07,Jakarta
2025-07-04 06:00:00,-6.0,106.5,3.9578254e-08,5.6196313e-08,Jakarta
2025-07-04 06:00:00,-6.0,107.25,3.4928007e-08,4.953995e-08,Jakarta
2025-07-04 06:00:00,-6.75,106.5,2.7988563e-08,4.0074838e-08,Jakarta
2025-07-04 06:00:00,-6.75,107.25,2.9692501e-08,4.264075e-08,Jakarta
2025-07-04 12:00:00,-6.0,106.5,5.1219104e-08,7.2634066e-08,Jakarta
2025-07-04 12:00:00,-6.0,107.25,4.2381544e-08,5.987431e-08,Jakarta
2025-07-04 12:00:00,-6.75,106.5,6.629625e-08,9.3922154e-08,Jakarta
2025-07-04 12:00:00,-6.75,107.25,7.5532625e-08,1.0678832e-07,Jakarta
2025-07-04 18:00:00,-6.0,106.5,6.9604084e-08,9.869382e-08,Jakarta
2025-07-04 18:00:00,-6.0,107.25,6.1578476e-08,8.7066496e-08,Jakarta
2025-07-04 18:00:00,-6.75,106.5,1.478935e-07,2.097729e-07,Jakarta
2025-07-04 18:00:00,-6.75,107.25,1.7764364e-07,2.519282e-07,Jakarta
2025-07-05 00:00:00,-6.0,106.5,8.430834e-08,1.1956672e-07,Jakarta
2025-07-05 00:00:00,-6.0,107.25,7.2391686e-08,1.0254189e-07,Jakarta
2025-07-05 00:00:00,-6.75,106.5,2.0615244e-07,2.9280545e-07,Jakarta
2025-07-05 00:00:00,-6.75,107.25,2.3065104e-07,3.2766548e-07,Jakarta
2025-07-05 06:00:00,-6.0,106.5,6.0970706e-08,8.6378805e-08,Jakarta
2025-07-05 06:00:00,-6.0,107.25,4.7288836e-08,6.699338e-08,Jakarta
2025-07-05 06:00:00,-6.75,106.5,4.377921e-08,6.262894e-08,Jakarta
2025-07-05 06:00:00,-6.75,107.25,3.9061206e-08,5.602874e-08,Jakarta
2025-07-05 12:00:00,-6.0,106.5,4.98585e-08,7.041285e-08,Jakarta
2025-07-05 12:00:00,-6.0,107.25,4.108756e-08,5.8014393e-08,Jakarta
2025-07-05 12:00:00,-6.75,106.5,8.509778e-08,1.202302e-07,Jakarta
2025-07-05 12:00:00,-6.75,107.25,9.1763695e-08,1.2978012e-07,Jakarta
2025-07-05 18:00:00,-6.0,106.5,4.251706e-08,6.019468e-08,Jakarta
2025-07-05 18:00:00,-6.0,107.25,3.712023e-08,5.2558562e-08,Jakarta
2025-07-05 18:00:00,-6.75,106.5,9.690541e-08,1.3728913e-07,Jakarta
2025-07-05 18:00:00,-6.75,107.25,1.02764375e-07,1.456342e-07,Jakarta
2025-07-06 00:00:00,-6.0,106.5,3.2388925e-08,4.5956767e-08,Jakarta
2025-07-06 00:00:00,-6.0,107.25,2.5285317e-08,3.5895027e-08,Jakarta
2025-07-06 00:00:00,-6.75,106.5,7.3745014e-08,1.04671926e-07,Jakarta
2025-07-06 00:00:00,-6.75,107.25,7.856852e-08,1.1156226e-07,Jakarta
2025-07-06 06:00:00,-6.0,106.5,3.8589405e-08,5.4798193e-08,Jakarta
2025-07-06 06:00:00,-6.0,107.25,2.020397e-08,2.8698196e-08,Jakarta
2025-07-06 06:00:00,-6.75,106.5,2.7569513e-08,3.917671e-08,Jakarta
2025-07-06 06:00:00,-6.75,107.25,2.8074965e-08,3.9900215e-08,Jakarta
2025-07-06 12:00:00,-6.0,106.5,3.9580073e-08,5.6179488e-08,Jakarta
2025-07-06 12:00:00,-6.0,107.25,3.1588115e-08,4.484491e-08,Jakarta
2025-07-06 12:00:00,-6.75,106.5,6.268192e-08,8.869347e-08,Jakarta
2025-07-06 12:00:00,-6.75,107.25,9.269911e-08,1.3130375e-07,Jakarta
2025-07-06 18:00:00,-6.0,106.5,3.48532e-08,4.940091e-08,Jakarta
2025-07-06 18:00:00,-6.0,107.25,4.791042e-08,6.802611e-08,Jakarta
2025-07-06 18:00:00,-6.75,106.5,9.9615704e-08,1.4112379e-07,Jakarta
2025-07-06 18:00:00,-6.75,107.25,1.4490149e-07,2.0560924e-07,Jakarta
2025-07-07 00:00:00,-6.0,106.5,1.5610794e-08,2.2186214e-08,Jakarta
2025-07-07 00:00:00,-6.0,107.25,1.6554623e-08,2.3522716e-08,Jakarta
2025-07-07 00:00:00,-6.75,106.5,8.869495e-08,1.260023e-07,Jakarta
2025-07-07 00:00:00,-6.75,107.25,1.1393172e-07,1.617716e-07,Jakarta
2025-07-07 06:00:00,-6.0,106.5,2.5520649e-08,3.6229494e-08,Jakarta
